Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume
2019-12-19 00:00:00.000000 UTC,7277.83,7380,7038.31,7150.3,55509.04908,2019-12-19 23:59:59.999000 UTC,397407677.1,439761,27456.52827,196558003.6
2019-12-20 00:00:00.000000 UTC,7151.31,7220,7079.5,7187.83,32132.06921,2019-12-20 23:59:59.999000 UTC,229842650.4,312766,16641.05269,119044689.3
2019-12-21 00:00:00.000000 UTC,7188.01,7190.58,7105,7132.75,19467.17403,2019-12-21 23:59:59.999000 UTC,139069157.1,212162,10119.76101,72297065
2019-12-22 00:00:00.000000 UTC,7131.59,7518.54,7122.47,7501.44,39137.45515,2019-12-22 23:59:59.999000 UTC,285577206.9,356612,20625.43673,150554135.7
2019-12-23 00:00:00.000000 UTC,7500.71,7695.38,7265.84,7317.09,68051.9972,2019-12-23 23:59:59.999000 UTC,510710431.8,530669,33444.24377,251116788.7
2019-12-24 00:00:00.000000 UTC,7317.3,7436.68,7157.04,7255.77,43629.49419,2019-12-24 23:59:59.999000 UTC,318428019,384678,21552.75121,157326354
2019-12-25 00:00:00.000000 UTC,7255.77,7271.77,7128.86,7204.63,27492.04432,2019-12-25 23:59:59.999000 UTC,198273303.1,289924,14433.03899,104115922.4
2019-12-26 00:00:00.000000 UTC,7205.01,7435,7157.12,7202,36259.76108,2019-12-26 23:59:59.999000 UTC,263289799,337695,18887.86567,137178762.8
2019-12-27 00:00:00.000000 UTC,7202,7275.86,7076.42,7254.74,33642.70186,2019-12-27 23:59:59.999000 UTC,242214722.7,297262,16882.39677,121593559.3
2019-12-28 00:00:00.000000 UTC,7254.77,7365.01,7238.67,7316.14,26848.9822,2019-12-28 23:59:59.999000 UTC,196322192.4,272607,13894.47624,101598406
2019-12-29 00:00:00.000000 UTC,7315.36,7528.45,7288,7388.24,31387.10609,2019-12-29 23:59:59.999000 UTC,231731575.8,283213,15999.77783,118139507.9
2019-12-30 00:00:00.000000 UTC,7388.43,7408.24,7220,7246,29605.91178,2019-12-30 23:59:59.999000 UTC,216508875.5,279033,13768.25666,100676879.9
2019-12-31 00:00:00.000000 UTC,7246,7320,7145.01,7195.23,25954.45353,2019-12-31 23:59:59.999000 UTC,187518399.3,251976,12595.93035,91036201.14
2020-01-01 00:00:00.000000 UTC,7195.24,7255,7175.15,7200.85,16792.38817,2020-01-01 23:59:59.999000 UTC,121214452.1,194010,8946.955535,64597785.21
2020-01-02 00:00:00.000000 UTC,7200.77,7212.5,6924.74,6965.71,31951.48393,2020-01-02 23:59:59.999000 UTC,225982341.3,302667,15141.61134,107060829.1
2020-01-03 00:00:00.000000 UTC,6965.49,7405,6871.04,7344.96,68428.50045,2020-01-03 23:59:59.999000 UTC,495098583,519854,35595.49627,257713113.9
2020-01-04 00:00:00.000000 UTC,7345,7404,7272.21,7354.11,29987.97498,2020-01-04 23:59:59.999000 UTC,219874240.9,279370,16369.38225,120035111.7
2020-01-05 00:00:00.000000 UTC,7354.19,7495,7318,7358.75,38331.0856,2020-01-05 23:59:59.999000 UTC,284848683.8,329209,19455.36956,144600094.4
2020-01-06 00:00:00.000000 UTC,7357.64,7795.34,7346.76,7758,54635.69532,2020-01-06 23:59:59.999000 UTC,413330481.2,449937,28853.76777,218411610.7
2020-01-07 00:00:00.000000 UTC,7758.9,8207.68,7723.71,8145.28,91171.68466,2020-01-07 23:59:59.999000 UTC,724202791.1,685315,46192.11155,366866967.6
2020-01-08 00:00:00.000000 UTC,8145.92,8455,7870,8055.98,112622.6426,2020-01-08 23:59:59.999000 UTC,926410232.6,830375,55071.10951,453284250.5
2020-01-09 00:00:00.000000 UTC,8054.72,8055.96,7750,7817.76,64239.51983,2020-01-09 23:59:59.999000 UTC,507258250.5,478800,31645.75922,249899679.3
2020-01-10 00:00:00.000000 UTC,7817.74,8199,7672,8197.02,82406.77745,2020-01-10 23:59:59.999000 UTC,652774220.4,606101,42361.75531,335845385.7
2020-01-11 00:00:00.000000 UTC,8198.86,8286.34,8003.16,8020.01,54810.03267,2020-01-11 23:59:59.999000 UTC,445034349.6,469131,27916.12497,226716001.4
2020-01-12 00:00:00.000000 UTC,8020.01,8197,7960,8184.98,38131.49434,2020-01-12 23:59:59.999000 UTC,309351920.5,350662,19718.5411,159972664
2020-01-13 00:00:00.000000 UTC,8184.97,8196,8055.89,8110.34,31159.75568,2020-01-13 23:59:59.999000 UTC,252656965.4,289144,15215.2265,123407351.9
2020-01-14 00:00:00.000000 UTC,8110.34,8880,8105.54,8810.01,120399.1267,2020-01-14 23:59:59.999000 UTC,1032735181,915328,62492.09668,536081638.1
2020-01-15 00:00:00.000000 UTC,8814.64,8916.48,8564,8821.41,84816.29761,2020-01-15 23:59:59.999000 UTC,743712237.3,764048,42493.55103,372770745.2
2020-01-16 00:00:00.000000 UTC,8820.01,8859.81,8586,8720.01,51991.07428,2020-01-16 23:59:59.999000 UTC,451752380.3,543064,25996.30135,225914888.4
2020-01-17 00:00:00.000000 UTC,8720.15,9041.65,8672.44,8913.28,70897.73738,2020-01-17 23:59:59.999000 UTC,629568740.7,676403,36139.80885,320997161
2020-01-18 00:00:00.000000 UTC,8913.27,8988.88,8806.38,8915.96,38294.74655,2020-01-18 23:59:59.999000 UTC,340852837.9,458182,19421.29531,172895403.2
2020-01-19 00:00:00.000000 UTC,8915.09,9198.98,8466,8701.7,70676.88926,2020-01-19 23:59:59.999000 UTC,623950864.3,615665,33655.94324,297282818.1
2020-01-20 00:00:00.000000 UTC,8701.72,8746.99,8521.28,8642.35,38896.63975,2020-01-20 23:59:59.999000 UTC,336447837,385006,19453.86378,168293007.5
2020-01-21 00:00:00.000000 UTC,8642.35,8789,8488,8736.03,36494.68766,2020-01-21 23:59:59.999000 UTC,316056705,365621,18731.87164,162303157.9
2020-01-22 00:00:00.000000 UTC,8736.04,8818,8590,8682.36,29080.55714,2020-01-22 23:59:59.999000 UTC,252638888.2,317424,14477.15751,125794390
2020-01-23 00:00:00.000000 UTC,8682.77,8691.81,8306.39,8404.52,48165.9446,2020-01-23 23:59:59.999000 UTC,407428808.7,464805,23287.71244,196965082
2020-01-24 00:00:00.000000 UTC,8404.52,8528.02,8238,8439,41687.52953,2020-01-24 23:59:59.999000 UTC,349874174.8,407271,21293.48959,178752179.1
2020-01-25 00:00:00.000000 UTC,8438.99,8451.26,8254.9,8340.58,25521.15793,2020-01-25 23:59:59.999000 UTC,212869245.6,283118,13076.75279,109098245.2
2020-01-26 00:00:00.000000 UTC,8340.01,8618.13,8293.66,8615,31130.48516,2020-01-26 23:59:59.999000 UTC,263941925.3,332612,15797.91127,133936210.1
2020-01-27 00:00:00.000000 UTC,8614.39,9000,8535,8907.57,53973.543,2020-01-27 23:59:59.999000 UTC,473194952.8,514196,28592.32652,250794158.8
2020-01-28 00:00:00.000000 UTC,8907.57,9400,8862.4,9374.21,74584.85377,2020-01-28 23:59:59.999000 UTC,676593159.5,616678,38852.36325,352558461.2
2020-01-29 00:00:00.000000 UTC,9375.34,9449.24,9216,9301.53,53864.06512,2020-01-29 23:59:59.999000 UTC,503188568.8,492545,26615.65133,248688826.4
2020-01-30 00:00:00.000000 UTC,9301.57,9578,9204.44,9513.21,60626.74426,2020-01-30 23:59:59.999000 UTC,569652869.8,529570,30852.55545,290043577.4
2020-01-31 00:00:00.000000 UTC,9511.52,9530.22,9210.01,9352.89,45552.02235,2020-01-31 23:59:59.999000 UTC,425779010.4,428547,22482.4709,210150300.2
2020-02-01 00:00:00.000000 UTC,9351.71,9464.53,9281,9384.61,28578.06735,2020-02-01 23:59:59.999000 UTC,268137740,334972,14679.12631,137764121.9
2020-02-02 00:00:00.000000 UTC,9384.41,9477.03,9120,9331.51,45690.91254,2020-02-02 23:59:59.999000 UTC,428064088.7,446558,22588.40606,211808205.8
2020-02-03 00:00:00.000000 UTC,9331.59,9618.79,9234,9292.24,50892.13345,2020-02-03 23:59:59.999000 UTC,476379993.5,492124,24781.3977,232065946.5
2020-02-04 00:00:00.000000 UTC,9291.35,9350,9093.01,9197.02,53308.17527,2020-02-04 23:59:59.999000 UTC,491136137.2,528930,26103.43231,240571508.2
2020-02-05 00:00:00.000000 UTC,9197.02,9744.45,9177.22,9612.04,64870.41562,2020-02-05 23:59:59.999000 UTC,613540574.8,661758,35375.6052,334620486.1
2020-02-06 00:00:00.000000 UTC,9612.03,9862.57,9526.35,9772,64949.70659,2020-02-06 23:59:59.999000 UTC,631245079.8,682179,32143.45465,312506614.4
2020-02-07 00:00:00.000000 UTC,9772,9885,9730,9813.73,43966.11463,2020-02-07 23:59:59.999000 UTC,430744860.2,582249,22733.98819,222761440
2020-02-08 00:00:00.000000 UTC,9813.87,9940,9667.11,9895.05,43600.84367,2020-02-08 23:59:59.999000 UTC,427781790.2,514573,22664.38184,222438123.8
2020-02-09 00:00:00.000000 UTC,9895.04,10166,9880.75,10151.75,43408.47562,2020-02-09 23:59:59.999000 UTC,437441704.9,536848,22408.27733,225799470
2020-02-10 00:00:00.000000 UTC,10151.72,10188,9756,9851.83,59573.08462,2020-02-10 23:59:59.999000 UTC,590091358.4,690308,28618.88325,283509329.4
2020-02-11 00:00:00.000000 UTC,9851.74,10323.59,9700,10223.08,62422.39522,2020-02-11 23:59:59.999000 UTC,624970415.4,710170,31905.31642,319373572.9
2020-02-12 00:00:00.000000 UTC,10223.08,10450,10223.08,10326.46,61008.06393,2020-02-12 23:59:59.999000 UTC,629756037.5,857655,31141.8077,321525481.5
2020-02-13 00:00:00.000000 UTC,10325.33,10500,10080,10229.63,79344.35876,2020-02-13 23:59:59.999000 UTC,815507473.7,932802,38475.27255,395629173
2020-02-14 00:00:00.000000 UTC,10227.78,10381.56,10111.37,10344.36,47038.48017,2020-02-14 23:59:59.999000 UTC,482455622,622310,23697.00549,243079257.3
2020-02-15 00:00:00.000000 UTC,10344.36,10375,9801,9904.72,57657.20295,2020-02-15 23:59:59.999000 UTC,580845331.2,739781,26758.58032,269731775.5
2020-02-16 00:00:00.000000 UTC,9904.46,10050,9638.12,9917.27,60023.99954,2020-02-16 23:59:59.999000 UTC,592584876.9,708070,29406.13684,290482773.3
2020-02-17 00:00:00.000000 UTC,9910.7,9964.16,9452.67,9706,70261.0119,2020-02-17 23:59:59.999000 UTC,680009637.6,778058,33221.83924,321724146.1
2020-02-18 00:00:00.000000 UTC,9706,10250,9576.01,10164.71,70604.12402,2020-02-18 23:59:59.999000 UTC,696870122.8,723413,37303.99633,368380176.6
2020-02-19 00:00:00.000000 UTC,10164.78,10250,9350,9593.79,55162.5869,2020-02-19 23:59:59.999000 UTC,547679966.9,588760,25457.91648,253188749.1
2020-02-20 00:00:00.000000 UTC,9594.65,9699,9400,9596.42,60152.34291,2020-02-20 23:59:59.999000 UTC,576020107.5,667387,29843.20888,285816414.9
2020-02-21 00:00:00.000000 UTC,9597.21,9755.51,9550.21,9677.05,42181.55452,2020-02-21 23:59:59.999000 UTC,408286949.8,470599,21645.26761,209532434.6
2020-02-22 00:00:00.000000 UTC,9677.05,9709.17,9560.02,9650.86,24636.75762,2020-02-22 23:59:59.999000 UTC,237544283.2,319961,13267.24651,127929553
2020-02-23 00:00:00.000000 UTC,9650.85,9990,9645,9936.4,37702.08984,2020-02-23 23:59:59.999000 UTC,371815095.5,441935,20035.25055,197592792.9
2020-02-24 00:00:00.000000 UTC,9936.4,9990,9473.56,9656.13,55796.59612,2020-02-24 23:59:59.999000 UTC,542081527.6,589384,26426.93064,256859539
2020-02-25 00:00:00.000000 UTC,9655.52,9675,9250,9315.84,54379.34455,2020-02-25 23:59:59.999000 UTC,514946930.6,579079,26318.93416,249358678.9
2020-02-26 00:00:00.000000 UTC,9316.48,9377.44,8633.63,8785.25,92130.34548,2020-02-26 23:59:59.999000 UTC,830717784.4,871018,41928.87481,378197861.6
2020-02-27 00:00:00.000000 UTC,8786,8971.77,8531,8823.21,72483.57876,2020-02-27 23:59:59.999000 UTC,636955872.8,696646,35410.01449,311229361.7
2020-02-28 00:00:00.000000 UTC,8823.25,8900,8445,8692.91,71155.20898,2020-02-28 23:59:59.999000 UTC,615664817,655727,35295.60614,305533927
2020-02-29 00:00:00.000000 UTC,8690.8,8790,8523.55,8523.61,36748.18304,2020-02-29 23:59:59.999000 UTC,318585952,414175,18916.85456,164044036.9
2020-03-01 00:00:00.000000 UTC,8523.61,8750,8411,8531.88,43892.20178,2020-03-01 23:59:59.999000 UTC,375729315.3,472019,21838.36887,186962259.7
2020-03-02 00:00:00.000000 UTC,8530.3,8965.75,8498,8915.24,60401.31773,2020-03-02 23:59:59.999000 UTC,528906629.6,564535,31213.0806,273395227.9
2020-03-03 00:00:00.000000 UTC,8911.18,8919.65,8651,8760.07,55154.99728,2020-03-03 23:59:59.999000 UTC,484181096.3,512762,26954.22975,236655810.1
2020-03-04 00:00:00.000000 UTC,8760.07,8848.29,8660,8750.87,38696.48258,2020-03-04 23:59:59.999000 UTC,338849892,454817,19279.33119,168832874.5
2020-03-05 00:00:00.000000 UTC,8750.99,9159.42,8746.54,9054.68,58201.86636,2020-03-05 23:59:59.999000 UTC,524102029.2,619552,30482.08217,274387102.9
2020-03-06 00:00:00.000000 UTC,9054.64,9170,8985.5,9131.88,43782.94804,2020-03-06 23:59:59.999000 UTC,397598476.4,493216,22296.56051,202484342.2
2020-03-07 00:00:00.000000 UTC,9130.89,9188,8835,8886.66,45422.20453,2020-03-07 23:59:59.999000 UTC,409983263.8,485400,22281.71586,201161181.3
2020-03-08 00:00:00.000000 UTC,8885.25,8886.76,8000,8033.31,77537.31517,2020-03-08 23:59:59.999000 UTC,656931544.8,740741,34843.60785,295351474.4
2020-03-09 00:00:00.000000 UTC,8034.76,8179.31,7632.01,7929.87,116968.8633,2020-03-09 23:59:59.999000 UTC,918787729.1,929234,58020.95793,455866837.3
2020-03-10 00:00:00.000000 UTC,7929.87,8149,7728.01,7894.56,86783.44388,2020-03-10 23:59:59.999000 UTC,689700153.4,737528,43673.58402,347117049.4
2020-03-11 00:00:00.000000 UTC,7894.57,7980,7590,7934.52,79942.41117,2020-03-11 23:59:59.999000 UTC,624465167.4,699401,40497.89274,316442882.8
2020-03-12 00:00:00.000000 UTC,7934.58,7966.17,4410,4800,261505.6087,2020-03-12 23:59:59.999000 UTC,1628590104,1770812,119298.0062,743481672.2
2020-03-13 00:00:00.000000 UTC,4800.01,5955,3782.13,5578.6,402201.6738,2020-03-13 23:59:59.999000 UTC,2063819541,2309830,197511.9543,1017423856
2020-03-14 00:00:00.000000 UTC,5576.05,5640.52,5055.13,5172.06,136910.136,2020-03-14 23:59:59.999000 UTC,736651880.9,1106125,66104.01973,356020329.9
2020-03-15 00:00:00.000000 UTC,5172.48,5940,5093.1,5361.3,139916.1465,2020-03-15 23:59:59.999000 UTC,753755706.4,1037714,70540.65095,380499471.9
2020-03-16 00:00:00.000000 UTC,5360.33,5365.42,4442.12,5028.97,227276.9228,2020-03-16 23:59:59.999000 UTC,1113690309,1608176,108901.9674,533857910.8
2020-03-17 00:00:00.000000 UTC,5028.86,5525,4921.45,5312.64,150089.9263,2020-03-17 23:59:59.999000 UTC,793147908.3,1069217,74698.37425,394902319.1
2020-03-18 00:00:00.000000 UTC,5312.64,5436.17,5009.37,5393.04,137127.6349,2020-03-18 23:59:59.999000 UTC,719748122.5,962843,65106.06778,341970839.6
2020-03-19 00:00:00.000000 UTC,5393.26,6400,5252.53,6162.37,199020.8734,2020-03-19 23:59:59.999000 UTC,1164739708,1403608,99011.94701,579536547.8
2020-03-20 00:00:00.000000 UTC,6162.05,6900,5670,6208.36,219298.3295,2020-03-20 23:59:59.999000 UTC,1401734013,1580069,104719.6392,670117999.1
2020-03-21 00:00:00.000000 UTC,6204.57,6456.98,5860.02,6186.98,128913.6684,2020-03-21 23:59:59.999000 UTC,794962136.6,990974,63326.09685,390737241.1
2020-03-22 00:00:00.000000 UTC,6187.04,6407.87,5734.01,5816.19,119115.9905,2020-03-22 23:59:59.999000 UTC,722895653.5,952259,57189.89835,347411876.4
2020-03-23 00:00:00.000000 UTC,5816.05,6600,5688,6467.31,164674.2158,2020-03-23 23:59:59.999000 UTC,1015525672,1099406,84136.01173,519197453.1
2020-03-24 00:00:00.000000 UTC,6465.25,6833,6371.33,6744.72,151138.0099,2020-03-24 23:59:59.999000 UTC,1001890515,1012669,72781.81733,482659188.6
2020-03-25 00:00:00.000000 UTC,6744.69,6957.96,6450,6677.43,132155.735,2020-03-25 23:59:59.999000 UTC,880250736.9,912179,63515.16835,423439621.6
2020-03-26 00:00:00.000000 UTC,6677.42,6780,6510,6737.36,83026.55521,2020-03-26 23:59:59.999000 UTC,552537189.5,668467,41123.41051,273834254.5
2020-03-27 00:00:00.000000 UTC,6737.27,6842.59,6261,6359.11,82914.96835,2020-03-27 23:59:59.999000 UTC,551326113.9,643631,38439.27222,255910741.8
2020-03-28 00:00:00.000000 UTC,6359.11,6360,6024,6236.65,93159.69343,2020-03-28 23:59:59.999000 UTC,577986706.1,725588,44960.52344,279053353.6
2020-03-29 00:00:00.000000 UTC,6236.65,6266,5866.56,5881.42,63311.62771,2020-03-29 23:59:59.999000 UTC,383707122.5,496709,29080.96792,176336037.9
2020-03-30 00:00:00.000000 UTC,5880.5,6599,5857.76,6394.38,118889.55,2020-03-30 23:59:59.999000 UTC,747569726.5,784034,58863.31298,370039956
2020-03-31 00:00:00.000000 UTC,6394.45,6523.23,6321.4,6410.44,72337.59526,2020-03-31 23:59:59.999000 UTC,465780496.6,538231,34730.90233,223650665.2
2020-04-01 00:00:00.000000 UTC,6412.14,6679.94,6150.11,6642.92,97500.7524,2020-04-01 23:59:59.999000 UTC,618527468.8,758061,49161.3702,312180123
2020-04-02 00:00:00.000000 UTC,6643.36,7198,6551,6794.09,149299.9069,2020-04-02 23:59:59.999000 UTC,1014494762,1101043,74722.16375,508095826
2020-04-03 00:00:00.000000 UTC,6793.86,7048,6602.1,6734.1,104080.2769,2020-04-03 23:59:59.999000 UTC,710254017.1,840456,51077.93867,348762338.7
2020-04-04 00:00:00.000000 UTC,6732.97,6990.41,6650.01,6856.99,72990.86114,2020-04-04 23:59:59.999000 UTC,495076283.5,659051,36419.05668,247173793.3
2020-04-05 00:00:00.000000 UTC,6857.41,6895.54,6677.52,6772.78,49685.35698,2020-04-05 23:59:59.999000 UTC,337062083,506433,23875.57831,162008820.4
2020-04-06 00:00:00.000000 UTC,6772.78,7355.14,6765,7329.9,118052.0008,2020-04-06 23:59:59.999000 UTC,837357664.7,956586,59322.20887,420706756.2
2020-04-07 00:00:00.000000 UTC,7329.9,7459.69,7077,7197.32,103585.1689,2020-04-07 23:59:59.999000 UTC,757201786.7,924436,48811.26779,357008427.7
2020-04-08 00:00:00.000000 UTC,7197.32,7420,7150,7361.28,76059.14584,2020-04-08 23:59:59.999000 UTC,555122600.3,750516,39000.55257,284685809.8
2020-04-09 00:00:00.000000 UTC,7360.26,7371.92,7108.08,7283.54,61094.87242,2020-04-09 23:59:59.999000 UTC,444741085.9,686207,28801.89285,209718590.1
2020-04-10 00:00:00.000000 UTC,7283.54,7295.75,6739.98,6858.92,104674.6234,2020-04-10 23:59:59.999000 UTC,727281590.8,949050,47958.96081,333222230.7
2020-04-11 00:00:00.000000 UTC,6858.92,6944.3,6760,6876.83,45470.29321,2020-04-11 23:59:59.999000 UTC,311699573.5,484618,21157.12838,145036158.5
2020-04-12 00:00:00.000000 UTC,6876.84,7177,6780,6903.79,73868.6665,2020-04-12 23:59:59.999000 UTC,516235035.2,648323,35637.95869,249206873.2
2020-04-13 00:00:00.000000 UTC,6903.79,6903.79,6575,6837.91,96415.47657,2020-04-13 23:59:59.999000 UTC,649390681.2,804179,44648.49219,300780988.7
2020-04-14 00:00:00.000000 UTC,6838.04,6978,6754.28,6868.7,69068.62329,2020-04-14 23:59:59.999000 UTC,474794776.2,608665,32019.32234,220122993.7
2020-04-15 00:00:00.000000 UTC,6868.57,6933,6605,6621.24,61571.38499,2020-04-15 23:59:59.999000 UTC,416947490.6,581374,29866.89225,202324176.2
2020-04-16 00:00:00.000000 UTC,6621.25,7190,6468.27,7101.94,125009.8575,2020-04-16 23:59:59.999000 UTC,865277543.4,971163,63251.20433,438475139.1
2020-04-17 00:00:00.000000 UTC,7101.99,7148.12,6972.98,7027.55,54126.50976,2020-04-17 23:59:59.999000 UTC,382334236.2,537554,25973.97068,183489537.2
2020-04-18 00:00:00.000000 UTC,7026.78,7293.08,7014.4,7248.6,49488.54282,2020-04-18 23:59:59.999000 UTC,354845083.8,494670,23980.64473,171950110.4
2020-04-19 00:00:00.000000 UTC,7248.6,7266.15,7055.6,7120.74,45664.86393,2020-04-19 23:59:59.999000 UTC,326485586.9,483574,21519.03098,153854417.4
2020-04-20 00:00:00.000000 UTC,7121.4,7220,6751,6826.83,90149.49137,2020-04-20 23:59:59.999000 UTC,629612368.7,785174,40427.51593,282531224.3
2020-04-21 00:00:00.000000 UTC,6828.98,6940,6762,6841.37,60109.71081,2020-04-21 23:59:59.999000 UTC,411800606.1,555797,27732.1644,190003705.3
2020-04-22 00:00:00.000000 UTC,6841.36,7156.38,6818,7125.14,61486.37733,2020-04-22 23:59:59.999000 UTC,431271646.2,508659,28258.85992,198241316
2020-04-23 00:00:00.000000 UTC,7125.12,7738,7020,7482.39,102773.5696,2020-04-23 23:59:59.999000 UTC,756320213.6,881099,52475.59854,386041564.8
2020-04-24 00:00:00.000000 UTC,7483.96,7615.96,7388,7505,60182.11994,2020-04-24 23:59:59.999000 UTC,452118137.8,601093,29412.50914,220931579.3
2020-04-25 00:00:00.000000 UTC,7505,7705,7431.07,7538.67,43874.42773,2020-04-25 23:59:59.999000 UTC,331292050.8,521943,21111.14095,159480178.4
2020-04-26 00:00:00.000000 UTC,7539.03,7700,7480,7693.1,50522.61621,2020-04-26 23:59:59.999000 UTC,384202783.3,554480,24707.49423,187939788.8
2020-04-27 00:00:00.000000 UTC,7693.1,7792.02,7606,7774.62,65441.33958,2020-04-27 23:59:59.999000 UTC,504025811.7,637800,31594.1066,243380424.9
2020-04-28 00:00:00.000000 UTC,7773.51,7780,7659.12,7738.98,46302.75264,2020-04-28 23:59:59.999000 UTC,357391780.9,499414,21305.50136,164468534.1
2020-04-29 00:00:00.000000 UTC,7738.58,8952.89,7710.05,8778.57,183546.8875,2020-04-29 23:59:59.999000 UTC,1536390177,1433128,91462.00562,765292175.1
2020-04-30 00:00:00.000000 UTC,8778.58,9460,8401,8620,206277.2141,2020-04-30 23:59:59.999000 UTC,1839283907,1661554,99484.47638,887675398.2
2020-05-01 00:00:00.000000 UTC,8620,9059.18,8613.56,8826.96,91468.81506,2020-05-01 23:59:59.999000 UTC,805640126.6,865960,44763.35448,394216389.9
2020-05-02 00:00:00.000000 UTC,8825.67,9010,8753,8972.05,59002.08755,2020-05-02 23:59:59.999000 UTC,523838859.5,637884,30400.35345,269917468.3
2020-05-03 00:00:00.000000 UTC,8972.58,9200,8712,8894.16,90126.06564,2020-05-03 23:59:59.999000 UTC,808427095.9,877460,44321.3704,397824441.8
2020-05-04 00:00:00.000000 UTC,8894.15,8950,8522,8871.96,84418.51233,2020-05-04 23:59:59.999000 UTC,738343818.7,848802,39118.38022,342180074.6
2020-05-05 00:00:00.000000 UTC,8871.92,9118.58,8760,9021.83,76480.76534,2020-05-05 23:59:59.999000 UTC,683083018.9,812543,37454.51838,334700993.4
2020-05-06 00:00:00.000000 UTC,9021.36,9395,8906.21,9142.92,105925.3024,2020-05-06 23:59:59.999000 UTC,972793508.5,1007661,51189.79089,470167656.6
2020-05-07 00:00:00.000000 UTC,9143.4,10067,9021,9986.4,147154.6114,2020-05-07 23:59:59.999000 UTC,1409783462,1254835,74602.19311,715407978.2
2020-05-08 00:00:00.000000 UTC,9986.3,10035.96,9705,9800.01,100683.7964,2020-05-08 23:59:59.999000 UTC,997005843.7,967816,46207.63759,457701324.9
2020-05-09 00:00:00.000000 UTC,9800.02,9914.25,9520,9539.4,81950.67957,2020-05-09 23:59:59.999000 UTC,795001351.7,839384,36738.67924,356475632.7
2020-05-10 00:00:00.000000 UTC,9539.1,9574.83,8117,8722.77,183865.182,2020-05-10 23:59:59.999000 UTC,1594996477,1565771,84376.58077,731417660.4
2020-05-11 00:00:00.000000 UTC,8722.77,9168,8200,8561.52,168807.2518,2020-05-11 23:59:59.999000 UTC,1468392821,1367382,81474.59507,708958944.2
2020-05-12 00:00:00.000000 UTC,8562.04,8978.26,8528.78,8810.79,86522.78007,2020-05-12 23:59:59.999000 UTC,760195457.1,784859,40570.3174,356508014.2
2020-05-13 00:00:00.000000 UTC,8810.99,9398,8792.99,9309.37,92466.27402,2020-05-13 23:59:59.999000 UTC,839725720,869216,43648.35466,396713970
2020-05-14 00:00:00.000000 UTC,9309.35,9939,9256.76,9791.98,129565.3775,2020-05-14 23:59:59.999000 UTC,1247456798,1199530,63438.51099,611313934.4
2020-05-15 00:00:00.000000 UTC,9791.97,9845.62,9150,9316.42,115890.7615,2020-05-15 23:59:59.999000 UTC,1099721376,1055630,55397.12343,525813199.3
2020-05-16 00:00:00.000000 UTC,9315.96,9588,9220,9381.27,59587.62786,2020-05-16 23:59:59.999000 UTC,560547005,692028,28861.3682,271542836.2
2020-05-17 00:00:00.000000 UTC,9380.81,9888,9322.1,9680.04,68647.76432,2020-05-17 23:59:59.999000 UTC,663088800.8,722718,34734.03499,335478916
2020-05-18 00:00:00.000000 UTC,9681.11,9950,9464.23,9733.93,82006.60358,2020-05-18 23:59:59.999000 UTC,797622297.3,794292,40242.84299,391957586.2
2020-05-19 00:00:00.000000 UTC,9733.93,9897.21,9474,9775.53,78539.76045,2020-05-19 23:59:59.999000 UTC,760713946,773581,37821.71931,366745428.2
2020-05-20 00:00:00.000000 UTC,9775.13,9842,9326,9511.43,74923.73809,2020-05-20 23:59:59.999000 UTC,721190802.8,731189,33481.79668,322416332
2020-05-21 00:00:00.000000 UTC,9511.43,9578.47,8815,9068.65,108928.781,2020-05-21 23:59:59.999000 UTC,1002046266,951971,49914.08114,459089374.2
2020-05-22 00:00:00.000000 UTC,9067.51,9271,8933.52,9170,58943.13102,2020-05-22 23:59:59.999000 UTC,537847834.5,693694,28987.3159,264538897.3
2020-05-23 00:00:00.000000 UTC,9170,9307.85,9070,9179.15,43526.29697,2020-05-23 23:59:59.999000 UTC,400407195.6,512460,21377.61633,196682791.2
2020-05-24 00:00:00.000000 UTC,9179.01,9298,8700,8720.34,70379.86645,2020-05-24 23:59:59.999000 UTC,636787240.4,774088,32046.41144,290362268.5
2020-05-25 00:00:00.000000 UTC,8718.14,8979.66,8642.72,8900.35,62833.91095,2020-05-25 23:59:59.999000 UTC,553545285.9,733557,30771.88874,271166770.9
2020-05-26 00:00:00.000000 UTC,8900.35,9017.67,8700,8841.18,58299.77014,2020-05-26 23:59:59.999000 UTC,516455128.9,678304,28242.17008,250278944.2
2020-05-27 00:00:00.000000 UTC,8841,9225,8811.73,9204.07,68910.35551,2020-05-27 23:59:59.999000 UTC,624660855.8,662850,33532.62027,304057335
2020-05-28 00:00:00.000000 UTC,9204.07,9625.47,9110,9575.89,74110.78766,2020-05-28 23:59:59.999000 UTC,693930106.2,738725,37974.89961,355720464.9
2020-05-29 00:00:00.000000 UTC,9575.87,9605.26,9330,9427.07,57374.36296,2020-05-29 23:59:59.999000 UTC,542758086.6,593705,26819.21289,253696538.7
2020-05-30 00:00:00.000000 UTC,9426.6,9740,9331.23,9697.72,55665.27254,2020-05-30 23:59:59.999000 UTC,530598690.1,651290,29252.6799,279016030.1
2020-05-31 00:00:00.000000 UTC,9697.72,9700,9381.41,9448.27,48333.7864,2020-05-31 23:59:59.999000 UTC,461272298.9,651473,22778.00117,217450165
